source,target,confidence,method,status,evidence,alternatives
node-thenify-all,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-through,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-through2,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-through2-filter,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-tildify,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-time-stamp,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,mod_timestamp
node-time-zone,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-tmatch,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-to-absolute-glob,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-to-fast-properties,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-to-regex-range,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-type-check,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-type-detect,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-typedarray,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-typedarray-to-buffer,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-typescript,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,typescript
node-uglify,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-uglify-js,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-unc-path-regex,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-underscore,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-unicode-13.0.0,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-unicode-canonical-property-names-ecmascript,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-unicode-loose-match,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-unicode-match-property-ecmascript,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-unicode-match-property-value-ecmascript,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-unicode-property-aliases,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-unicode-property-aliases-ecmascript,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-unicode-property-value-aliases,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-unicode-property-value-aliases-ecmascript,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-unique-filename,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-unique-stream,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-unique-string,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-universalify,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-util,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-util-deprecate,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-v8flags,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-validate-npm-package-license,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-vinyl,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-vinyl-fs,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-vlq,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-watchpack,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-wcwidth.js,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-webpack-sources,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-when,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-which,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-which-module,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-wide-align,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-wordwrap,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-wrap-ansi,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-wrappy,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-write-file-atomic,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-write-file-promise,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-xtend,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,R-dendextend
node-y18n,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-yallist,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-yargs,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-yargs-parser,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
node-yn,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
nodejs,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://nodejs.org/' as 'nodejs26' but desc overlap only 0.09; versions '12.22.5' vs '26.8.1'; fuzzy suggestions listed for review,nodejs8; nodejs26; nodejs24
nodelib,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
noip,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
nokogiri-rb%type_pkg[ruby],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'https://nokogiri.org/' as 'rb33-nokogiri' but desc overlap only 0.14; no lookalikes either,
nomarch,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
normalize,normalize,1.0,exact,confident,name identical in both managers; homepages 'http://www.cs.columbia.edu/~cvaill/normalize/' vs 'http://normalize.nongnu.org/',
nose-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
nose-py27,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
nose-warnings-filters-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
nose2-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
nosexcover-py%type_pkg[python],,0.0,ambiguous,needs-review,homepage shared by several targets,py27-nosexcover; py-nosexcover
notecase,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
notification-daemon,,0.0,ambiguous,needs-review,homepage shared by several targets,py27-notify-python; py-notify-python
notify-sharp,notify-sharp,1.0,exact,confident,name identical in both managers; homepages 'http://www.ndesk.org/NotifySharp' vs 'http://www.ndesk.org/NotifySharp',
nox-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
npapi-sdk,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
npth,npth,1.0,exact,confident,name identical in both managers; homepages 'https://www.gnupg.org/software/npth/index.html' vs 'https://gnupg.org/related_software/npth/',
nrg2iso,nrg2iso,1.0,exact,confident,name identical in both managers; homepages 'http://gregory.kokanosky.free.fr/v4/linux/nrg2iso.en.html' vs 'http://gregory.kokanosky.free.fr/v4/linux/nrg2iso.en.html',
nsd,nsd,1.0,exact,confident,name identical in both managers; homepages 'http://www.nlnetlabs.nl/projects/autotrust' vs 'https://www.nlnetlabs.nl/projects/nsd/about/',
nsis,nsis,1.0,exact,confident,name identical in both managers; homepages 'http://nsis.sourceforge.net/' vs 'https://nsis.sourceforge.io/',
nspr,nspr,1.0,exact,confident,name identical in both managers; homepages 'http://www.mozilla.org/projects/nspr/' vs 'https://www.mozilla.org/projects/nspr',
nspr.0d,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.mozilla.org/projects/nspr/' as 'nspr' but desc overlap only 0.00; fuzzy suggestions listed for review,nspr
nspr.0d-shlibs,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.mozilla.org/projects/nspr/' as 'nspr' but desc overlap only 0.00; no lookalikes either,
nspr.0e-shlibs,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.mozilla.org/projects/nspr/' as 'nspr' but desc overlap only 0.00; no lookalikes either,
nspr.0f-shlibs,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.mozilla.org/projects/nspr/' as 'nspr' but desc overlap only 0.00; no lookalikes either,
ntaim,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,naim
ntbtls,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,tbls
ntfs-3g,ntfs-3g,1.0,exact,confident,name identical in both managers; homepages 'http://www.ntfs-3g.org/' vs 'https://www.tuxera.com/company/open-source/',
ntfsprogs,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,btrfs-progs
ntl,ntl,1.0,exact,confident,name identical in both managers; homepages '' vs 'https://shoup.net/ntl/',
ntl%type_pkg[-64bit],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
ntop,ntop,1.0,exact,confident,name identical in both managers; homepages 'http://www.ntop.org/' vs 'https://www.ntop.org/',
ntp,ntp,1.0,exact,confident,name identical in both managers; homepages 'http://www.ntp.org' vs 'http://www.ntp.org/',
ntplib-py%type_pkg[python],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://pypi.python.org/pypi/ntplib/' as 'py39-ntplib' but desc overlap only 0.06; no lookalikes either,
nulib2,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
nullfxp,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
num-utils,num-utils,1.0,exact,confident,name identical in both managers; homepages 'http://suso.suso.org/programs/num-utils/' vs 'https://suso.suso.org/xulu/Num-utils',
numarray-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
number-compare-pm,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,p5-number-compare; p5.34-number-compare; p5.32-number-compare
number-format-pm,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,p5-number-format; p5.34-number-format; p5.32-number-format
number-fraction-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
numdiff,numdiff,1.0,exact,confident,name identical in both managers; homepages 'http://www.nongnu.org/numdiff/' vs 'https://www.nongnu.org/numdiff/',
numeric,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,gnumeric; py-numeric; rb-gnumeric
numeric-atlas,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
numeric-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
numeric-py22,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
numeric-py23,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
numexpr-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
numpy-py%type_pkg[python],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.numpy.org' as 'py314-numpy' but versions '1.22.1' vs '2.5.2'; no lookalikes either,
nurbs-oct%type_pkg[oct],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
nurbs-oct305,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
nut,nut,1.0,exact,confident,name identical in both managers; homepages 'http://www.networkupstools.org/' vs 'https://www.networkupstools.org/',
nvidia-texture-tools,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
nxml-mode,nxml-mode,1.0,exact,confident,name identical in both managers; homepages 'http://www.thaiopensource.com/nxml-mode/' vs 'http://www.thaiopensource.com/nxml-mode/',
nzb-py%type_pkg[python],,0.0,ambiguous,needs-review,homepage shared by several targets,py27-pynzb; py-pynzb
oaf,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.gnome.org/' as 'gnome-menus' but versions '0.6.10' vs '3.31.3'; no lookalikes either,
oauth2-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
oauth2client-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
oauthlib-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
obconf,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
object-accessor-pm,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
object-accessor-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
object-deadly-pm,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
object-multitype-pm,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
object-pluggable-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
object-signature-pm,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,p5-object-signature; p5.34-object-signature; p5.32-object-signature
object-signature-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
objgraph-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
objtools,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,R-jtools; go-tools
obspy-core-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
obspy-gse2-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
